,AWA_fs_COG_deg,AWA_fs_COW_deg,Circulation_magnitude,F_sails_COG.x,F_sails_COG.y,F_sails_COG.z,F_sails_COW.x,F_sails_COW.y,F_sails_COW.z,M_sails_COG.x,M_sails_COG.y,M_sails_COG.z,Pressure,V_app_fs_COG.x,V_app_fs_COG.y,V_app_fs_COG.z,V_app_fs_length,V_induced_COG.x,V_induced_COG.y,V_induced_COG.z,V_induced_length,AWA_infs_COG_deg,AWA_infs_COW_deg,TWS_COG.x,TWS_COG.y,TWS_COG.z,TWS_length,V_app_infs_COG.x,V_app_infs_COG.y,V_app_infs_COG.z,V_app_infs_length,cp_points_COG.x,cp_points_COG.y,cp_points_COG.z,cp_points_upright.z,girths,sail_name
142,16.817774586393462,11.817774586393462,2.163314377935002,-3.987546276028631,13.222801289171981,-1.7965235444384455,-5.124815526137683,12.824946980765892,-1.796523544438446,-78.26582428552503,-24.89234598305551,-9.49497624899583,-38.21746140011832,8.085697173681655,2.4439531977499844,0.0410881561243556,8.447076077190829,0.1778628186305067,-0.30647640063365206,0.0410881561243556,0.3567228657799312,19.178222828609425,14.178222828609425,3.2778343550511493,2.7504295983836364,0.0,4.2789088603075385,7.907834355051149,2.7504295983836364,0.0,8.3724970685329,-1.0784795569497712,1.1951070400445467,5.7566308897263525,8.695891282723897,0.5172180025838139,main_sail
143,17.71557318789529,12.715573187895291,1.7020166090961844,-3.3328538821839753,10.441904641187064,-1.3047977662578807,-4.230243321649046,10.111692685958984,-1.304797766257881,-68.24893764859308,-22.57339492811935,-6.319370467563183,-34.63591252503257,8.10560018128622,2.5892547226762015,0.016837762038975308,8.509129087515285,0.1497080952491488,-0.20150010005293964,0.016837762038975308,0.25159156252735115,19.329766695766658,14.329766695766658,3.3258920860370713,2.790754822729141,0.0,4.341643772645331,7.955892086037071,2.790754822729141,0.0,8.43116429476103,-1.0183216671046214,1.2943403542105192,6.374324180581199,9.52214682571759,0.5861748653548228,main_sail
144,18.615698170899844,13.615698170899844,1.2431996639267064,-2.5761071009543417,7.646186556022381,-0.8716170132982374,-3.2327133041645015,7.392567979948688,-0.8716170132982376,-54.677011378873395,-18.8471437966582,-3.7343697927999826,-29.709871929935876,8.116420172721805,2.7339530303669304,-0.005108591986501606,8.564508257344963,0.11626939602075964,-0.09393924337473954,-0.005108591986501606,0.14956353703003727,19.467476284495113,14.467476284495113,3.3701507767010446,2.82789227374167,0.0,4.399419390054384,8.000150776701044,2.82789227374167,0.0,8.485245262326726,-0.9562298651572624,1.38858440524751,6.992596530978827,10.348393453257467,0.6551309840682209,main_sail
145,19.517590459645305,14.517590459645305,0.8108217517327456,-1.7714510842985671,4.99335527768257,-0.514081555938626,-2.1999097661364697,4.819961918322626,-0.5140815559386261,-38.766144372806984,-13.942041602000632,-1.8386937263489744,-23.379083063017436,8.118238893628865,2.877624411629632,-0.02346329599902899,8.613191946932004,0.07703134287405283,0.01528141392211745,-0.02346329599902899,0.0819626479292673,19.593662277093106,14.593662277093106,3.4112075507548116,2.8623429977075148,0.0,4.45301520218064,8.041207550754812,2.8623429977075148,0.0,8.535457006560424,-0.8924810273832762,1.4777608849433288,7.611406087533387,11.174628658235434,0.7240861494881242,main_sail
146,20.419141964555262,15.419141964555262,0.4284191954224911,-0.9834075577829341,2.6385954779372622,-0.2422693196713558,-1.2096341438169451,2.542845209407724,-0.24226931967135584,-22.095890939536044,-8.294587960264586,-0.6471976626363387,-15.5144685244532,8.11112435332843,3.019585130099659,-0.03746789591495053,8.655035324959732,0.031598301002257016,0.12508909185634748,-0.03746789591495053,0.13434871325014072,19.71009971069731,14.71009971069731,3.449526052326174,2.8944960382433114,0.0,4.503036453448187,8.079526052326173,2.8944960382433114,0.0,8.58235681765933,-0.8273529825580086,1.5617656826450133,8.230713351746274,12.000849894536117,0.7930401491232157,main_sail
147,21.31546577237426,16.31546577237426,0.12096522053457788,-0.2907226052055888,0.744182536730611,-0.059961181887683214,-0.3544760996498201,0.7160125529132731,-0.05996118188768323,-6.684737656367179,-2.6186721035653595,-0.08948626683237976,-5.870218781442461,8.095238672125605,3.158719233192259,-0.04678334642996776,8.68979775566266,-0.02023513763527989,0.23405944494383119,-0.04678334642996776,0.23954533196395092,19.81818179644696,14.81818179644696,3.4854738097608853,2.9246597882484275,0.0,4.549962918038608,8.115473809760886,2.9246597882484275,0.0,8.626386846989428,-0.761114963664566,1.6404716696655948,8.850480508634929,12.827055542380785,0.8619928477915165,main_sail
148,22.193035108244526,17.193035108244526,-0.08201959021005363,0.20560609788725376,-0.5034549563123868,0.03485186270991344,0.24870269526801053,-0.4836194060315998,0.034851862709913445,4.827782899282843,1.9714158267667141,-0.002942007169815908,6.020759482848998,8.071239068518,3.2926671674497467,-0.051255941995536486,8.717177544845734,-0.07810824884651665,0.33958413146443045,-0.051255941995536486,0.35220086949093515,19.919022187542467,14.919022187542467,3.5193473173645176,2.9530830359853164,0.0,4.594181641779642,8.149347317364517,2.9530830359853164,0.0,8.667904078637495,-0.6940266093396237,1.7137290531516558,9.470670990160833,13.653245721907863,0.9309442555194268,main_sail
149,22.984761350057003,17.984761350057003,-0.13909096491562642,0.3614097365018849,-0.8513289368402888,0.04929299160909372,0.43423266915480213,-0.8165904391913211,0.049292991609093735,8.678781161212953,3.677949678656456,-0.11058413723480032,20.99079882902659,8.04337941626354,3.4116875816242547,-0.050458972764803406,8.73716834543742,-0.13800997246960076,0.43171805537136976,-0.050458972764803406,0.45604094088927605,20.01352511524182,15.01352511524182,3.551389388733142,2.979969526252885,0.0,4.636009595309548,8.181389388733141,2.979969526252885,0.0,8.70720108344071,-0.6263369803587885,1.781365768002896,10.091249036175714,14.479421950452034,0.9998944989392461,main_sail
150,23.80059423031236,18.80059423031236,-0.8803409382587214,3.1865416752957176,-7.192740098690187,-1.436238460803881,3.8013045278701902,-6.887644144560299,-1.4362384608038812,-106.49965370955168,-42.69934341455531,-22.4477384948935,13.927625139136387,8.173885884420114,3.605214492793973,0.08011007660488229,8.934002440952641,-0.18405566169001733,0.4771001164025023,0.08011007660488229,0.5176085702971615,20.519292525644346,15.519292525644346,3.727941546110132,3.1281143763914705,0.0,4.866482068496811,8.357941546110132,3.1281143763914705,0.0,8.924140655546662,1.7179873108593522,3.1666625775726196,-14.174232590695043,-14.480686086213678,-1.417031127341478,main_sail
151,23.001265809960774,18.001265809960774,-0.8547262569317224,2.9801795798446626,-6.989529802224115,-1.413835463803653,3.578016758172274,-6.703192766327145,-1.4138354638036532,-97.67487610749806,-37.222280174940515,-21.871310659268406,12.440239431144734,8.185018740937025,3.4745477370562923,0.07594289274101346,8.892287730923421,-0.14145864901028854,0.3728349224963457,0.07594289274101346,0.40593564979014246,20.43096651650602,15.430966516506022,3.696477389947315,3.1017128145599466,0.0,4.825408529689181,8.326477389947314,3.1017128145599466,0.0,8.885428977224972,1.8284826216664742,3.050513111278872,-13.357401016913267,-13.654499341769467,-1.3480800062955023,main_sail
